Date	Time	u_ref	t_ref	d_ref	precip	Qpar	t_canopy	d_canopy	p_atm	CO2_atm	Ts0	Tsurf	Troot	Zw	xylemScalar	NEEobs	Ec
2012064	1	1.358333	-3.245	0.22086928	0	-0.912	-3.245	0.22086928	81	390	-3.245	1.111878576	2.763628383	10	1	-999	-999
2012064	1.5	1.59	-3.562	0.204952183	0	0	-3.562	0.204952183	81	390	-3.562	0.955743507	2.76327272	10	1	-999	-999
2012064	2	1.736667	-3.34	0.214335445	0	0	-3.34	0.214335445	81	390	-3.34	1.054800611	2.762641481	10	1	-999	-999
2012064	2.5	1.098333	-3.668	0.20489931	0	-0.912	-3.668	0.20489931	81	390	-3.668	0.895119152	2.762093468	10	1	-999	-999
2012064	3	0.91	-3.668	0.198573171	0	0	-3.668	0.198573171	81	390	-3.668	0.88917555	2.761649435	10	1	-999	-999
2012064	3.5	1.263334	-4.038	0.184189284	0	0	-4.038	0.184189284	81	390	-4.038	0.709909177	2.7606782	10	1	-999	-999
2012064	4	1.651666	-4.07	0.182065258	0	0	-4.07	0.182065258	81	390	-4.07	0.689595016	2.76015671	10	1	-999	-999
2012064	4.5	1.705	-3.42	0.206111731	0	-0.912	-3.42	0.206111731	81	390	-3.42	0.9901933	2.759813009	10	1	-999	-999
2012064	5	1.11	-4.555	0.174207386	0	-0.912	-4.555	0.174207386	81	390	-4.555	0.451295906	2.759494276	10	1	-999	-999
2012064	5.5	1.221667	-5.86	0.127936587	0	0	-5.86	0.127936587	81	390	-5.86	-0.168358915	2.758813557	10	1	-999	-999
2012064	6	1.235	-6.102	0.12133766	0	0	-6.102	0.12133766	81	390	-6.102	-0.289368782	2.758082663	10	1	-999	-999
2012064	6.5	0.8966666	-5.702	0.130925415	0	15.504	-5.702	0.130925415	81	390	-5.702	-0.108122187	2.75744733	10	1	-999	-999
2012064	7	1.281667	-5.117	0.14278264	0	109.44	-5.117	0.14278264	81	390	-5.117	0.15966099	2.756953921	10	1	-999	-999
2012064	7.5	1.908333	-2.323	0.219653274	0	324.672	-2.323	0.219653274	81	390	-2.323	1.46408401	2.756799236	10	1	-999	-999
2012064	8	1.456666	0.363	0.313101735	0	547.2	0.363	0.313101735	81	390	0.363	2.72079572	2.756738311	10	1	-999	-999
2012064	8.5	1.27	2.628	0.405936692	0	772.464	2.628	0.405936692	81	390	2.628	3.779856219	2.756930916	10	1	-999	-999
2012064	9	1.32	2.08	0.381564775	0	978.576	2.08	0.381564775	81	390	2.08	3.516211638	2.757007506	10	1	-999	-999
2012064	9.5	1.103333	3.667	0.451955229	0	1166.448	3.667	0.451955229	81	390	3.667	4.256858706	2.75712918	10	1	-999	-999
2012064	10	1.728333	4.693	0.511379988	0	1331.52	4.693	0.511379988	81	390	4.693	4.734278185	2.757220853	10	1	-999	-999
2012064	10.5	1.981667	5.288	0.547473213	0	1458.288	5.288	0.547473213	81	390	5.288	5.009216786	2.757310107	10	1	-999	-999
2012064	11	1.753333	6.135	0.589440953	0	1575.024	6.135	0.589440953	81	390	6.135	5.403044077	2.757446377	10	1	-999	-999
2012064	11.5	1.513333	6.733	0.623765178	0	1649.808	6.733	0.623765178	81	390	6.733	5.68102202	2.757581282	10	1	-999	-999
2012064	12	1.643333	7.667	0.681239096	0	1697.232	7.667	0.681239096	81	390	7.667	6.117558676	2.757769877	10	1	-999	-999
2012064	12.5	1.526667	8.98	0.763901856	0	1708.176	8.98	0.763901856	81	390	8.98	6.732954502	2.758066109	10	1	-999	-999
2012064	13	1.961667	9.2	0.776915263	0	1686.288	9.2	0.776915263	81	390	9.2	6.834628084	2.758373172	10	1	-999	-999
2012064	13.5	1.556667	9.96	0.822287718	0	1628.832	9.96	0.822287718	81	390	9.96	7.190656921	2.758803857	10	1	-999	-999
2012064	14	1.78	10.34	0.845435919	0	1538.544	10.34	0.845435919	81	390	10.34	7.369053093	2.759239385	10	1	-999	-999
2012064	14.5	1.74	11.15	0.897639906	0	1422.72	11.15	0.897639906	81	390	11.15	7.750307003	2.759766507	10	1	-999	-999
2012064	15	1.78	11.43	0.917294228	0	1272.24	11.43	0.917294228	81	390	11.43	7.883147302	2.760364225	10	1	-999	-999
2012064	15.5	1.676666	11.74	0.949158024	0	1087.104	11.74	0.949158024	81	390	11.74	8.031198995	2.760964408	10	1	-999	-999
2012064	16	1.798333	11.9	0.970948989	0	880.992	11.9	0.970948989	81	390	11.9	8.109419231	2.761730422	10	1	-999	-999
2012064	16.5	1.68	11.83	0.974139964	0	638.4	11.83	0.974139964	81	390	11.83	8.079985087	2.762633043	10	1	-999	-999
2012064	17	1.538334	11.28	0.937654688	0	382.128	11.28	0.937654688	81	390	11.28	7.824975957	2.763618419	10	1	-999	-999
2012064	17.5	1.285	10.69	0.896301407	0	156.864	10.69	0.896301407	81	390	10.69	7.551498785	2.764631195	10	1	-999	-999
2012064	18	0.7133334	9.28	0.798799833	0	18.24	9.28	0.798799833	81	390	9.28	6.893123431	2.765399054	10	1	-999	-999
2012064	18.5	0.9950001	7.128	0.657320605	0	-0.912	7.128	0.657320605	81	390	7.128	5.884990756	2.765931066	10	1	-999	-999
2012064	19	1.67	5.738	0.556277763	0	-1.824	5.738	0.556277763	81	390	5.738	5.234992436	2.766196599	10	1	-999	-999
2012064	19.5	1.821667	4.943	0.50969453	0	-1.824	4.943	0.50969453	81	390	4.943	4.864263167	2.766357878	10	1	-999	-999
2012064	20	1.713333	4.492	0.484139261	0	0	4.492	0.484139261	81	390	4.492	4.654966527	2.766585155	10	1	-999	-999
2012064	20.5	1.275	5.117	0.522257957	0	-0.912	5.117	0.522257957	81	390	5.117	4.952168186	2.766931942	10	1	-999	-999
2012064	21	1.288334	4.942	0.508667372	0	-1.824	4.942	0.508667372	81	390	4.942	4.873670934	2.767227001	10	1	-999	-999
2012064	21.5	1.378333	4.852	0.504975017	0	-1.824	4.852	0.504975017	81	390	4.852	4.835289084	2.76757399	10	1	-999	-999
2012064	22	1.603334	4.575	0.492852481	0	-0.912	4.575	0.492852481	81	390	4.575	4.709265525	2.767860907	10	1	-999	-999
2012064	22.5	1.261666	4.395	0.490907953	0	-1.824	4.395	0.490907953	81	390	4.395	4.63071052	2.768251061	10	1	-999	-999
2012064	23	1.671667	4.02	0.465396584	0	-0.912	4.02	0.465396584	81	390	4.02	4.461552774	2.768655895	10	1	-999	-999
2012064	23.5	1.21	4.172	0.46880568	0	-0.912	4.172	0.46880568	81	390	4.172	4.540485616	2.769226806	10	1	-999	-999
2012065	0	1.098333	3.828	0.447380292	0	0	3.828	0.447380292	81	390	3.828	4.386711542	2.769931938	10	1	-999	-999
2012065	0.5	1.151667	3.09	0.416229295	0	-1.824	3.09	0.416229295	81	390	3.09	4.047551298	2.77053562	10	1	-999	-999
2012065	1	1.266667	2.717	0.400580024	0	0	2.717	0.400580024	81	390	2.717	3.880340493	2.771064928	10	1	-999	-999
2012065	1.5	1.398333	2.188	0.398289292	0	0	2.188	0.398289292	81	390	2.188	3.639442525	2.771584005	10	1	-999	-999
2012065	2	1.353333	2.865	0.428013925	0	0	2.865	0.428013925	81	390	2.865	3.966037218	2.772232797	10	1	-999	-999
2012065	2.5	1.121667	2.862	0.429395492	0	-1.824	2.862	0.429395492	81	390	2.862	3.973524473	2.772851561	10	1	-999	-999
2012065	3	1.235	2.21	0.398974872	0	0	2.21	0.398974872	81	390	2.21	3.67566796	2.773350588	10	1	-999	-999
2012065	3.5	1.118333	2.383	0.427965238	0	-0.912	2.383	0.427965238	81	390	2.383	3.766368587	2.773742437	10	1	-999	-999
2012065	4	0.9700001	1.968	0.38630756	0	-0.912	1.968	0.38630756	81	390	1.968	3.580404894	2.774053402	10	1	-999	-999
2012065	4.5	1.07	1.382	0.337653702	0	0	1.382	0.337653702	81	390	1.382	3.313886396	2.774255511	10	1	-999	-999
2012065	5	1.261667	1.492	0.340990508	0	0	1.492	0.340990508	81	390	1.492	3.373958677	2.774421378	10	1	-999	-999
2012065	5.5	1.025	1.963	0.363941769	0	0	1.963	0.363941769	81	390	1.963	3.603757417	2.774952536	10	1	-999	-999
2012065	6	1.03	1.583	0.347927529	0	-0.912	1.583	0.347927529	81	390	1.583	3.434151356	2.775539003	10	1	-999	-999
2012065	6.5	1.068333	1.855	0.356834284	0	15.504	1.855	0.356834284	81	390	1.855	3.571077392	2.775993556	10	1	-999	-999
2012065	7	1.065	2.105	0.366616047	0	134.064	2.105	0.366616047	81	390	2.105	3.698099382	2.776394329	10	1	-999	-999
2012065	7.5	0.9150001	3.233	0.413343579	0	329.232	3.233	0.413343579	81	390	3.233	4.238100924	2.77716206	10	1	-999	-999
2012065	8	1.031667	4.898	0.482800223	0	561.792	4.898	0.482800223	81	390	4.898	5.029717908	2.778163871	10	1	-999	-999
2012065	8.5	1.125	5.192	0.493716717	0	783.408	5.192	0.493716717	81	390	5.192	5.175471251	2.778987893	10	1	-999	-999
2012065	9	1.426667	5.795	0.528216315	0	988.608	5.795	0.528216315	81	390	5.795	5.465942309	2.779855672	10	1	-999	-999
2012065	9.5	1.228333	7.053	0.595797064	0	1178.304	7.053	0.595797064	81	390	7.053	6.065021615	2.780939622	10	1	-999	-999
2012065	10	1.29	8.05	0.65755206	0	1343.376	8.05	0.65755206	81	390	8.05	6.542141565	2.782083196	10	1	-999	-999
2012065	10.5	1.856667	8.59	0.697118938	0	1478.352	8.59	0.697118938	81	390	8.59	6.804602712	2.783228175	10	1	-999	-999
2012065	11	2.035001	9.21	0.740050575	0	1581.408	9.21	0.740050575	81	390	9.21	7.104680245	2.784289733	10	1	-999	-999
2012065	11.5	2.085	10.43	0.821675954	0	1650.72	10.43	0.821675954	81	390	10.43	7.687398003	2.785357853	10	1	-999	-999
2012065	12	2.573333	11.05	0.857642894	0	1706.352	11.05	0.857642894	81	390	11.05	7.987596915	2.786489423	10	1	-999	-999
2012065	12.5	3.275	11.99	0.930593488	0	1710.912	11.99	0.930593488	81	390	11.99	8.437980442	2.78767949	10	1	-999	-999
2012065	13	3.261666	12.44	0.983659089	0	1692.672	12.44	0.983659089	81	390	12.44	8.657738097	2.788864292	10	1	-999	-999
2012065	13.5	2.326666	13.54	1.084422313	0	1641.6	13.54	1.084422313	81	390	13.54	9.182750444	2.790206918	10	1	-999	-999
2012065	14	1.45	15.09	1.237168464	0	1546.752	15.09	1.237168464	81	390	15.09	9.919510483	2.791748263	10	1	-999	-999
2012065	14.5	2.013333	15.74	1.328134834	0	1440.96	15.74	1.328134834	81	390	15.74	10.23305607	2.793398479	10	1	-999	-999
2012065	15	2.016667	16.33	1.430955834	0	1285.92	16.33	1.430955834	81	390	16.33	10.51914871	2.795139875	10	1	-999	-999
2012065	15.5	2.09	15.9	1.421798978	0	1092.576	15.9	1.421798978	81	390	15.9	10.32531895	2.796838441	10	1	-999	-999
2012065	16	1.891667	15.86	1.409930242	0	868.224	15.86	1.409930242	81	390	15.86	10.3141698	2.798557606	10	1	-999	-999
2012065	16.5	2.188334	15.24	1.368635572	0	632.928	15.24	1.368635572	81	390	15.24	10.03044598	2.800292456	10	1	-999	-999
2012065	17	1.685	14.53	1.313049305	0	257.184	14.53	1.313049305	81	390	14.53	9.704616755	2.802167042	10	1	-999	-999
2012065	17.5	1.655	13.07	1.202095711	0	93.936	13.07	1.202095711	81	390	13.07	9.025294899	2.803968894	10	1	-999	-999
2012065	18	1.025	11.46	1.075555666	0	19.152	11.46	1.075555666	81	390	11.46	8.275986929	2.805486099	10	1	-999	-999
2012065	18.5	1.298333	9.89	0.949866149	0	-1.824	9.89	0.949866149	81	390	9.89	7.545429889	2.806708852	10	1	-999	-999
2012065	19	1.368333	8.79	0.867498258	0	-1.824	8.79	0.867498258	81	390	8.79	7.034959399	2.807754359	10	1	-999	-999
2012065	19.5	1.21	8.25	0.812847716	0	-0.912	8.25	0.812847716	81	390	8.25	6.78791129	2.8086162	10	1	-999	-999
2012065	20	1.018333	7.933	0.801112006	0	-0.912	7.933	0.801112006	81	390	7.933	6.645328456	2.809404061	10	1	-999	-999
2012065	20.5	1.158334	8.42	0.840045978	0	-0.912	8.42	0.840045978	81	390	8.42	6.881404588	2.810249422	10	1	-999	-999
2012065	21	1.341667	7.635	0.786195253	0	-0.912	7.635	0.786195253	81	390	7.635	6.518694093	2.81105857	10	1	-999	-999
2012065	21.5	1.186666	7.482	0.778256456	0	0	7.482	0.778256456	81	390	7.482	6.45298557	2.811983573	10	1	-999	-999
2012065	22	1.236667	8.07	0.817608376	0	0	8.07	0.817608376	81	390	8.07	6.736938438	2.813047957	10	1	-999	-999
2012065	22.5	0.9983331	7.788	0.788489782	0	-1.824	7.788	0.788489782	81	390	7.788	6.611643147	2.814117779	10	1	-999	-999
2012065	23	1.078333	7.328	0.756343932	0	-0.912	7.328	0.756343932	81	390	7.328	6.402151715	2.815196431	10	1	-999	-999
2012065	23.5	1.193333	7.227	0.738339537	0	0	7.227	0.738339537	81	390	7.227	6.361195478	2.816236391	10	1	-999	-999
2012066	0	0.9533334	7.428	0.751146337	0	0	7.428	0.751146337	81	390	7.428	6.462284684	2.817327766	10	1	-999	-999
2012066	0.5	0.6216666	7.605	0.769870065	0	0	7.605	0.769870065	81	390	7.605	6.552648586	2.81855656	10	1	-999	-999
2012066	1	0.8549999	7.272	0.75352249	0	-1.824	7.272	0.75352249	81	390	7.272	6.404475515	2.819872575	10	1	-999	-999
2012066	1.5	1.33	6.818	0.723770029	0	-1.824	6.818	0.723770029	81	390	6.818	6.198441396	2.821059952	10	1	-999	-999
2012066	2	1.231666	6.258	0.67808093	0	-1.824	6.258	0.67808093	81	390	6.258	5.93767073	2.822026269	10	1	-999	-999
2012066	2.5	1.381667	6.147	0.670512307	0	0	6.147	0.670512307	81	390	6.147	5.891666542	2.823017398	10	1	-999	-999
2012066	3	1.181667	6.035	0.66545463	0	-0.912	6.035	0.66545463	81	390	6.035	5.845308009	2.824090315	10	1	-999	-999
2012066	3.5	1.125	5.67	0.642488321	0	-1.824	5.67	0.642488321	81	390	5.67	5.679861099	2.825048686	10	1	-999	-999
2012066	4	1.405	4.953	0.602869518	0	-1.824	4.953	0.602869518	81	390	4.953	5.348246842	2.826006113	10	1	-999	-999
2012066	4.5	1.315	3.855	0.543883312	0	-1.824	3.855	0.543883312	81	390	3.855	4.836665352	2.826957207	10	1	-999	-999
2012066	5	1.423333	4.34	0.575027979	0	0	4.34	0.575027979	81	390	4.34	5.069529864	2.827891271	10	1	-999	-999
2012066	5.5	2.19	4.448	0.588989744	0	-1.824	4.448	0.588989744	81	390	4.448	5.125766015	2.82893459	10	1	-999	-999
2012066	6	1.853333	3.737	0.552057649	0	-0.912	3.737	0.552057649	81	390	3.737	4.796547993	2.829847283	10	1	-999	-999
2012066	6.5	1.448333	3.162	0.521452206	0	20.976	3.162	0.521452206	81	390	3.162	4.531099384	2.830888048	10	1	-999	-999
2012066	7	1.621667	3.963	0.559933956	0	131.328	3.963	0.559933956	81	390	3.963	4.912640097	2.832159178	10	1	-999	-999
2012066	7.5	1.353333	5.225	0.630420535	0	238.032	5.225	0.630420535	81	390	5.225	5.510478216	2.833670519	10	1	-999	-999
2012066	8	1.475	7.558	0.758084085	0	584.592	7.558	0.758084085	81	390	7.558	6.613068359	2.835328148	10	1	-999	-999
2012066	8.5	1.993334	9.24	0.862776422	0	808.032	9.24	0.862776422	81	390	9.24	7.410628945	2.837066937	10	1	-999	-999
2012066	9	2.148333	9.76	0.874485694	0	1014.144	9.76	0.874485694	81	390	9.76	7.661128494	2.838688776	10	1	-999	-999
2012066	9.5	3.4	10.91	0.957924729	0	1201.104	10.91	0.957924729	81	390	10.91	8.208538004	2.840353861	10	1	-999	-999
2012066	10	4.005	10.23	0.906967272	0	1366.176	10.23	0.906967272	81	390	10.23	7.895239088	2.841755175	10	1	-999	-999
2012066	10.5	4.030001	10.67	0.92540629	0	1473.792	10.67	0.92540629	81	390	10.67	8.108264184	2.843295714	10	1	-999	-999
2012066	11	4.03	11.16	0.963589623	0	1342.464	11.16	0.963589623	81	390	11.16	8.343742236	2.844885388	10	1	-999	-999
2012066	11.5	3.661666	10.85	0.94925649	0	1205.664	10.85	0.94925649	81	390	10.85	8.202206775	2.846238303	10	1	-999	-999
2012066	12	3.496667	12.84	1.123302435	0	1686.288	12.84	1.123302435	81	390	12.84	9.14291891	2.847779184	10	1	-999	-999
2012066	12.5	2.86	14.41	1.305550001	0	1789.344	14.41	1.305550001	81	390	14.41	9.887210254	2.849431671	10	1	-999	-999
2012066	13	3.631667	14.67	1.327681317	0	1671.696	14.67	1.327681317	81	390	14.67	10.01555761	2.851030837	10	1	-999	-999
2012066	13.5	3.498334	14.3	1.293780097	0	1056.096	14.3	1.293780097	81	390	14.3	9.846685691	2.852449011	10	1	-999	-999
2012066	14	3.378333	13.54	1.216645372	0	702.24	13.54	1.216645372	81	390	13.54	9.492898429	2.853703556	10	1	-999	-999
2012066	14.5	4.146667	12.93	1.145135312	0	1158.24	12.93	1.145135312	81	390	12.93	9.208237849	2.854867418	10	1	-999	-999
2012066	15	3.551666	13.81	1.210807893	0	1104.432	13.81	1.210807893	81	390	13.81	9.624094254	2.856191989	10	1	-999	-999
2012066	15.5	3.14	14.48	1.263145407	0	856.368	14.48	1.263145407	81	390	14.48	9.94193799	2.85763508	10	1	-999	-999
2012066	16	3.991667	14.78	1.311868105	0	856.368	14.78	1.311868105	81	390	14.78	10.08568272	2.859242281	10	1	-999	-999
2012066	16.5	3.405	14.63	1.307034761	0	500.688	14.63	1.307034761	81	390	14.63	10.01752511	2.860956331	10	1	-999	-999
2012066	17	3.914999	13.6	1.236350849	0	239.856	13.6	1.236350849	81	390	13.6	9.535077255	2.862674163	10	1	-999	-999
2012066	17.5	3.843333	12.6	1.155187403	0	70.224	12.6	1.155187403	81	390	12.6	9.0664704	2.864392427	10	1	-999	-999
2012066	18	3.381667	11.93	1.098041102	0	25.536	11.93	1.098041102	81	390	11.93	8.753256644	2.866010093	10	1	-999	-999
2012066	18.5	3.003333	11.24	1.042406192	0	-0.912	11.24	1.042406192	81	390	11.24	8.430146672	2.867629768	10	1	-999	-999
2012066	19	2.578334	10.54	0.989720608	0	-0.912	10.54	0.989720608	81	390	10.54	8.102279469	2.869029558	10	1	-999	-999
2012066	19.5	3.385	11.11	1.031894298	0	-0.912	11.11	1.031894298	81	390	11.11	8.372325757	2.870408914	10	1	-999	-999
2012066	20	3.205	10.83	1.006071883	0	0	10.83	1.006071883	81	390	10.83	8.242921235	2.871718866	10	1	-999	-999
2012066	20.5	3.251667	11.09	1.025540233	0	-0.912	11.09	1.025540233	81	390	11.09	8.368411319	2.873194749	10	1	-999	-999
2012066	21	4.31	11.27	1.049798604	0	-1.824	11.27	1.049798604	81	390	11.27	8.457059288	2.874742197	10	1	-999	-999
2012066	21.5	3.84	10.86	1.023673953	0	-1.824	10.86	1.023673953	81	390	10.86	8.268469329	2.876240477	10	1	-999	-999
2012066	22	3.72	10.75	1.023686136	0	0	10.75	1.023686136	81	390	10.75	8.22080892	2.877901665	10	1	-999	-999
2012066	22.5	4.151667	10.77	1.034759433	0	-1.824	10.77	1.034759433	81	390	10.77	8.234345494	2.879649124	10	1	-999	-999
2012066	23	4.116667	10.54	1.023356959	0	-0.912	10.54	1.023356959	81	390	10.54	8.130499835	2.881572611	10	1	-999	-999
2012066	23.5	3.845	10.08	0.993506564	0	-1.824	10.08	0.993506564	81	390	10.08	7.918470233	2.883406163	10	1	-999	-999
2012067	0	4.126667	10.07	0.993712606	0	-0.912	10.07	0.993712606	81	390	10.07	7.918299913	2.885207026	10	1	-999	-999
2012067	0.5	4.098333	9.82	0.978092392	0	-1.824	9.82	0.978092392	81	390	9.82	7.804886933	2.887001139	10	1	-999	-999
2012067	1	3.583333	9.46	0.946448553	0	-1.824	9.46	0.946448553	81	390	9.46	7.638775381	2.888827302	10	1	-999	-999
2012067	1.5	3.525	8.72	0.895992021	0	-1.824	8.72	0.895992021	81	390	8.72	7.293813468	2.890623415	10	1	-999	-999
2012067	2	3.981667	8.67	0.890532269	0	-1.824	8.67	0.890532269	81	390	8.67	7.273554123	2.892436965	10	1	-999	-999
2012067	2.5	3.245	7.675	0.825083295	0	-1.824	7.675	0.825083295	81	390	7.675	6.808940994	2.894129977	10	1	-999	-999
2012067	3	2.32	5.047	0.683106114	0	-1.824	5.047	0.683106114	81	390	5.047	5.57503267	2.89544349	10	1	-999	-999
2012067	3.5	2.35	4.202	0.638654066	0	-0.912	4.202	0.638654066	81	390	4.202	5.17870049	2.896619389	10	1	-999	-999
2012067	4	2.813333	4.78	0.658595067	0	0	4.78	0.658595067	81	390	4.78	5.451720537	2.898004286	10	1	-999	-999
2012067	4.5	3.225	5.293	0.681115225	0	-1.824	5.293	0.681115225	81	390	5.293	5.694831694	2.899506225	10	1	-999	-999
2012067	5	2.825	4.908	0.658705309	0	-1.824	4.908	0.658705309	81	390	4.908	5.516781058	2.901027912	10	1	-999	-999
2012067	5.5	2.483334	4.16	0.61659585	0	-1.824	4.16	0.61659585	81	390	4.16	5.16750142	2.902460949	10	1	-999	-999
2012067	6	2.331667	3.723	0.592643072	0	-0.912	3.723	0.592643072	81	390	3.723	4.965249594	2.903799289	10	1	-999	-999
2012067	6.5	2.935	3.545	0.580776278	0	11.856	3.545	0.580776278	81	390	3.545	4.884551877	2.905150395	10	1	-999	-999
2012067	7	3.153333	4.047	0.600392117	0	153.216	4.047	0.600392117	81	390	4.047	5.123329647	2.906608881	10	1	-999	-999
2012067	7.5	3.301666	5.463	0.665740452	0	350.208	5.463	0.665740452	81	390	5.463	5.791423066	2.908258558	10	1	-999	-999
2012067	8	3.991666	6.148	0.701544022	0	577.296	6.148	0.701544022	81	390	6.148	6.114628966	2.90984916	10	1	-999	-999
2012067	8.5	4.233333	6.667	0.735560646	0	804.384	6.667	0.735560646	81	390	6.667	6.358729744	2.911328748	10	1	-999	-999
2012067	9	4.106667	7.273	0.767711997	0	1007.76	7.273	0.767711997	81	390	7.273	6.643398156	2.912801138	10	1	-999	-999
2012067	9.5	4.526666	7.968	0.8031853	0	1194.72	7.968	0.8031853	81	390	7.968	6.969579772	2.914264427	10	1	-999	-999
2012067	10	5.266667	8.75	0.850099718	0	1351.584	8.75	0.850099718	81	390	8.75	7.337061203	2.915732958	10	1	-999	-999
2012067	10.5	5.526667	9.3	0.882554925	0	1487.472	9.3	0.882554925	81	390	9.3	7.596953836	2.917169372	10	1	-999	-999
2012067	11	6.296666	9.86	0.91921415	0	1592.352	9.86	0.91921415	81	390	9.86	7.861489175	2.918591597	10	1	-999	-999
2012067	11.5	5.104999	10.91	0.98577827	0	1667.136	10.91	0.98577827	81	390	10.91	8.35687748	2.920063474	10	1	-999	-999
2012067	12	5.808333	11.13	1.017251484	0	1533.984	11.13	1.017251484	81	390	11.13	8.461830223	2.921506537	10	1	-999	-999
2012067	12.5	6.923333	11.68	1.083084265	0	1513.008	11.68	1.083084265	81	390	11.68	8.721530023	2.922958202	10	1	-999	-999
2012067	13	6.28	12.26	1.13911284	0	1685.376	12.26	1.13911284	81	390	12.26	8.995041454	2.924333536	10	1	-999	-999
2012067	13.5	5.928334	12.46	1.16987599	0	1375.296	12.46	1.16987599	81	390	12.46	9.090538467	2.925676773	10	1	-999	-999
2012067	14	5.133333	12.11	1.151121276	0	666.672	12.11	1.151121276	81	390	12.11	8.927040455	2.927020339	10	1	-999	-999
2012067	14.5	5.040001	12.11	1.149596107	0	607.392	12.11	1.149596107	81	390	12.11	8.928303176	2.928396972	10	1	-999	-999
2012067	15	5.908333	12.16	1.156499898	0	722.304	12.16	1.156499898	81	390	12.16	8.953136707	2.929659871	10	1	-999	-999
2012067	15.5	5.673333	12.37	1.174771284	0	512.544	12.37	1.174771284	81	390	12.37	9.053342008	2.930941249	10	1	-999	-999
2012067	16	4.768333	12.23	1.162349169	0	365.712	12.23	1.162349169	81	390	12.23	8.989550082	2.932265734	10	1	-999	-999
2012067	16.5	5.028334	12.13	1.147366131	0	399.456	12.13	1.147366131	81	390	12.13	8.944875178	2.933705221	10	1	-999	-999
2012067	17	4.666668	11.79	1.120593963	0	230.736	11.79	1.120593963	81	390	11.79	8.787896335	2.935302287	10	1	-999	-999
2012067	17.5	2.9	10.16	0.930129464	0	73.872	10.16	0.930129464	81	390	10.16	8.023773407	2.936731917	10	1	-999	-999
2012067	18	2.248333	8.84	0.816350516	0	17.328	8.84	0.816350516	81	390	8.84	7.40575621	2.938028529	10	1	-999	-999
2012067	18.5	1.561666	7.415	0.715862567	0	-0.912	7.415	0.715862567	81	390	7.415	6.738537886	2.939101626	10	1	-999	-999
2012067	19	1.921666	5.635	0.551775113	0	-1.824	5.635	0.551775113	81	390	5.635	5.903890473	2.939795186	10	1	-999	-999
2012067	19.5	1.67	4.387	0.478631631	0	-0.912	4.387	0.478631631	81	390	4.387	5.318911562	2.940204057	10	1	-999	-999
2012067	20	0.9766666	3.61	0.437443627	0	-1.824	3.61	0.437443627	81	390	3.61	4.95547084	2.940462262	10	1	-999	-999
2012067	20.5	0.8649999	2.312	0.346160638	0	-0.912	2.312	0.346160638	81	390	2.312	4.346703815	2.940541718	10	1	-999	-999
2012067	21	1.605	2.127	0.327544863	0	0	2.127	0.327544863	81	390	2.127	4.261452469	2.94077103	10	1	-999	-999
2012067	21.5	1.088333	1.417	0.302337545	0	0	1.417	0.302337545	81	390	1.417	3.92927537	2.940778959	10	1	-999	-999
2012067	22	0.7583333	1.18	0.289267354	0	0	1.18	0.289267354	81	390	1.18	3.818962422	2.940805686	10	1	-999	-999
2012067	22.5	0.5783334	1.057	0.281692761	0	0	1.057	0.281692761	81	390	1.057	3.761945145	2.940779986	10	1	-999	-999
2012067	23	0.79	0.932	0.273468638	0	0	0.932	0.273468638	81	390	0.932	3.704086054	2.940856553	10	1	-999	-999
2012067	23.5	1.52	1.032	0.273234347	0	0	1.032	0.273234347	81	390	1.032	3.75145868	2.940965884	10	1	-999	-999
2012068	0	0.8316668	0.618	0.259552603	0	0	0.618	0.259552603	81	390	0.618	3.55600108	2.941333631	10	1	-999	-999
2012068	0.5	1.215	0.028	0.234656577	0	0	0.028	0.234656577	81	390	0.028	3.277011003	2.94165345	10	1	-999	-999
2012068	1	1.448333	-0.252	0.213705908	0	0	-0.252	0.213705908	81	390	-0.252	3.142996078	2.942032778	10	1	-999	-999
2012068	1.5	1.365	-0.8	0.18927685	0	0	-0.8	0.18927685	81	390	-0.8	2.882509281	2.942346131	10	1	-999	-999
2012068	2	1.083333	-0.408	0.196604737	0	0	-0.408	0.196604737	81	390	-0.408	3.06476899	2.942788026	10	1	-999	-999
